id,observed_on,user_id,latitude,longitude,place_county_name,scientific_name,taxon_id,taxon_family_name
10009,2007-09-23,516,33.4513155,-111.9501414,Maricopa,Danaus gilippus,51743,Nymphalidae
10010,2007-09-23,516,33.4513155,-111.9501414,Maricopa,Battus philenor,49972,Papilionidae
10011,2007-09-23,516,33.4513155,-111.9501414,Maricopa,Abaeis nicippe,81727,Pieridae
10012,2007-09-23,516,33.4513155,-111.9501414,Maricopa,Hylephila phyleus,50340,Hesperiidae
10017,2009-08-15,516,33.4306088,-111.0270616,Pinal,Adelpha eulalia,67559,Nymphalidae
19064,2010-06-01,873,31.8214758,-110.3222981,Cochise,Limenitis arthemis arizonensis,60606,Nymphalidae
19066,2010-06-01,873,31.59222,-109.24,Cochise,Battus philenor,49972,Papilionidae
19072,2010-06-01,873,31.539864,-110.736651,Santa Cruz,Phoebis sennae,48550,Pieridae
37225,2011-08-05,3283,36.2090724073,-112.0614480972,Coconino,Lycaena arota,59123,Lycaenidae
50196,2008-07-26,4358,31.7748776185,-109.3359375,Cochise,Papilio multicaudata,68263,Papilionidae
85832,2007-11-12,3785,32.248549,-110.947344,Pima,Zerene cesonia,129362,Pieridae
85838,2008-08-23,3785,32.415308,-110.706529,Pima,Apyrrothrix araxes,129365,Hesperiidae
85839,2007-07-29,3785,32.417754,-110.709893,Pima,Phyciodes mylitta,59176,Nymphalidae
85840,2008-08-23,3785,32.415308,-110.706529,Pima,Battus philenor,49972,Papilionidae
85843,2007-11-12,3785,32.248549,-110.947344,Pima,Calephelis nemesis,129363,Riodinidae
85845,2008-05-03,3785,32.344944,-110.666742,Pima,Celastrina echo,52484,Lycaenidae
85848,2007-11-12,3785,32.248549,-110.947344,Pima,Brephidium exilis,53843,Lycaenidae
85849,2007-07-29,3785,32.414076,-110.704297,Pima,Celastrina echo,52484,Lycaenidae
85855,2008-06-03,3785,32.23332,-110.95075,Pima,Pontia protodice,59119,Pieridae
85898,2008-05-23,3785,32.248549,-110.947344,Pima,Leptotes marina,59152,Lycaenidae
85904,2008-10-11,3785,32.34052,-110.674552,Pima,Cyllopsis pyracmon henshawi,235530,Nymphalidae
85910,2008-08-23,3785,32.437794,-110.761394,Pima,Celastrina echo,52484,Lycaenidae
85911,2008-10-18,3785,32.23372,-110.950568,Pima,Hylephila phyleus,50340,Hesperiidae
86005,2007-11-10,3785,32.339224,-110.686933,Pima,Adelpha eulalia,67559,Nymphalidae
86020,2008-08-16,3785,32.215331,-110.919266,Pima,Hylephila phyleus,50340,Hesperiidae
86024,2008-08-16,3785,32.216302,-110.920865,Pima,Copaeodes aurantiaca,129415,Hesperiidae
95438,2008-08-09,3785,32.341742,-110.683618,Pima,Staphylus ceos,132077,Hesperiidae
95474,2008-08-09,3785,32.340754,-110.685249,Pima,Danaus gilippus,51743,Nymphalidae
110149,2007-08-03,3283,31.723409,-110.880416,Santa Cruz,Staphylus ceos,132077,Hesperiidae
110157,2007-07-31,3283,33.392466,-109.313964,Greenlee,Amblyscirtes aenus,143146,Hesperiidae
110167,2007-07-29,3283,35.5313224,-109.3783206,Apache,Callophrys spinetorum,59144,Lycaenidae
116225,2011-05-14,8641,36.079193,-112.120349,Coconino,Erynnis telemachus,146611,Hesperiidae
119319,2012-09-02,8778,31.4165047428,-110.2781438828,Cochise,Adelpha eulalia,67559,Nymphalidae
124548,2012-09-17,8325,31.883473563,-109.2070777902,Cochise,Chlosyne lacinia,68240,Nymphalidae
125067,2012-09-18,8325,31.9015438011,-109.2319953645,Cochise,Nathalis iole,51773,Pieridae
125068,2012-09-18,8325,31.9004507955,-109.2267596925,Cochise,Colias eurytheme,58532,Pieridae
125069,2012-09-18,8325,31.9014345011,-109.2316949571,Cochise,Leptotes marina,59152,Lycaenidae
125070,2012-09-18,8325,31.9014345011,-109.2316949571,Cochise,Cyllopsis pertepida,129393,Nymphalidae
125071,2012-09-18,8325,31.9078829771,-109.2492258752,Cochise,Vanessa virginiensis,48549,Nymphalidae
125072,2012-09-18,8325,31.9078829771,-109.2492258752,Cochise,Polygonia satyrus,56644,Nymphalidae
125073,2012-09-18,8325,31.9078829771,-109.2492258752,Cochise,Vanessa atalanta,49133,Nymphalidae
125074,2012-09-18,8325,31.9078829771,-109.2492258752,Cochise,Adelpha eulalia,67559,Nymphalidae
125076,2012-09-18,8325,31.9357847316,-109.2793524468,Cochise,Echinargus isola,118914,Lycaenidae
125077,2012-09-18,8325,31.9357847316,-109.2793524468,Cochise,Abaeis nicippe,81727,Pieridae
125078,2012-09-18,8325,31.9484351685,-109.307907244,Cochise,Libytheana carinenta,58561,Nymphalidae
125079,2012-09-18,8325,31.9484351685,-109.307907244,Cochise,Junonia coenia,48505,Nymphalidae
125080,2012-09-18,8325,31.9421352046,-109.2949682677,Cochise,Phyciodes mylitta,59176,Nymphalidae
125081,2012-09-18,8325,31.9421352046,-109.2949682677,Cochise,Euptoieta claudia,68244,Nymphalidae
125082,2012-09-18,8325,31.9699173458,-109.3209749663,Cochise,Chlosyne lacinia,68240,Nymphalidae
125083,2012-09-18,8325,31.9581209756,-109.3124777282,Cochise,Pontia protodice,59119,Pieridae
126007,2009-07-04,8641,36.208926,-112.03528,Coconino,Limenitis weidemeyerii,68251,Nymphalidae
127677,2012-09-17,3785,32.338508,-110.687513,Pima,Hemiargus ceraunus,69940,Lycaenidae
131228,2012-09-18,3785,32.33926,-110.68649,Pima,Asterocampa leilia,148793,Nymphalidae
134321,2012-09-18,3785,32.339224,-110.686933,Pima,Hemiargus ceraunus,69940,Lycaenidae
136762,2010-08-17,10285,31.4536569907,-110.3761249781,Cochise,Adelpha eulalia,67559,Nymphalidae
136787,2008-08-07,10285,31.4535677551,-110.3762751818,Cochise,Chlosyne lacinia,68240,Nymphalidae
136799,2008-08-07,10285,31.4535274544,-110.3762614554,Cochise,Lerodea eufala,59195,Hesperiidae
136822,2008-08-07,10285,31.4158615319,-110.2764514089,Cochise,Chlosyne lacinia,68240,Nymphalidae
136833,2008-08-10,10285,31.4158615319,-110.2764514089,Cochise,Phyciodes mylitta,59176,Nymphalidae
136859,2008-08-07,10285,31.3900493415,-110.24012357,Cochise,Phoebis sennae,48550,Pieridae
141528,2012-09-18,3785,32.347897,-110.678801,Pima,Adelpha eulalia,67559,Nymphalidae
141529,2012-09-18,3785,32.346492,-110.679359,Pima,Adelpha eulalia,67559,Nymphalidae
141530,2012-09-18,3785,32.345631,-110.678919,Pima,Leptotes marina,59152,Lycaenidae
141531,2012-09-18,3785,32.347083,-110.678844,Pima,Leptotes marina,59152,Lycaenidae
141532,2012-09-18,3785,32.347897,-110.678801,Pima,Hemiargus ceraunus,69940,Lycaenidae
142935,2010-08-14,10285,32.0054606,-109.3566656,Cochise,Adelpha eulalia,67559,Nymphalidae
144312,2008-08-06,10285,31.5397640171,-110.7548260689,Santa Cruz,Battus philenor,49972,Papilionidae
144316,2008-08-06,10285,31.5397640171,-110.7548260689,Santa Cruz,Eurema mexicana,122374,Pieridae
145315,2009-07-03,10285,31.5478992,-110.1408997,Cochise,Junonia coenia grisea,541992,Nymphalidae
145316,2009-07-03,10285,31.5478992,-110.1408997,Cochise,Leptotes marina,59152,Lycaenidae
145322,2009-07-03,10285,31.5478992,-110.1408997,Cochise,Danaus gilippus,51743,Nymphalidae
145332,2008-08-08,10285,31.5478992,-110.1408997,Cochise,Pontia protodice,59119,Pieridae
145335,2008-08-08,10285,31.5478992,-110.1408997,Cochise,Calephelis nemesis,129363,Riodinidae
145337,2008-08-08,10285,31.5478992,-110.1408997,Cochise,Phoebis sennae,48550,Pieridae
145415,2008-08-10,10285,31.5292753,-110.2565575,Cochise,Libytheana carinenta,58561,Nymphalidae
145787,2007-06-25,9531,35.2340719041,-111.6649179005,Coconino,Limenitis weidemeyerii,68251,Nymphalidae
145922,2007-06-29,9531,32.0077023,-109.361331,Cochise,Autochton cellus,127928,Hesperiidae
145923,2007-06-29,9531,32.0077023,-109.361331,Cochise,Megisto rubricata,182997,Nymphalidae
147460,2007-09-24,10285,33.45972,-111.945883,Maricopa,Danaus gilippus,51743,Nymphalidae
148164,2012-11-06,4623,34.953722,-112.931194,Yavapai,Vanessa cardui,48548,Nymphalidae
148260,2012-11-07,4623,35.3076069655,-111.7156633757,Coconino,Euptoieta claudia,68244,Nymphalidae
148676,2008-08-09,10285,31.4482569,-110.3067604,Cochise,Emesis zela,193851,Riodinidae
152027,2012-09-18,3785,32.346111,-110.679906,Pima,Limenitis arthemis arizonensis,60606,Nymphalidae
152028,2012-09-18,3785,32.340401,-110.685646,Pima,Megisto rubricata,182997,Nymphalidae
159226,2009-09-20,9531,31.4478481,-110.3069719,Cochise,Adelpha eulalia,67559,Nymphalidae
163377,2007-07-25,3283,31.889218,-109.280405,Cochise,Paramacera xicaque allyni,520442,Nymphalidae
171763,2007-07-29,3283,35.237461,-109.522888,Apache,Callophrys spinetorum,59144,Lycaenidae
171779,2007-07-28,3283,33.998774,-109.553754,Apache,Neophasia menapia,81734,Pieridae
171786,2007-07-24,3283,31.873184,-109.183673,Cochise,Autochton cellus,127928,Hesperiidae
171829,2007-07-24,3283,31.930748,-109.218177,Cochise,Emesis ares,142638,Riodinidae
194956,2003-04-06,9706,32.3030319248,-110.9580646934,Pima,Asterocampa leilia,148793,Nymphalidae
195678,2008-05-18,9706,31.3653772,-110.7739729,Santa Cruz,Texola perse,520375,Nymphalidae
197025,2008-05-19,9706,32.8791243,-109.514904,Graham,Colias eurytheme,58532,Pieridae
248615,2013-04-27,10285,31.4156019,-110.2765277,Cochise,Epargyreus clarus,81559,Hesperiidae
248678,2013-04-27,10285,31.4044991,-110.2967987,Cochise,Epargyreus clarus,81559,Hesperiidae
248680,2013-04-27,10285,31.4044991,-110.2967987,Cochise,Adelpha eulalia,67559,Nymphalidae
249877,2013-04-30,3288,33.7196666667,-111.5113333333,Maricopa,Chlosyne lacinia,68240,Nymphalidae
249881,2013-04-30,3288,33.7216666667,-111.5115,Maricopa,Zerene cesonia,129362,Pieridae
282620,2013-05-20,11015,31.917375,-109.278878,Cochise,Amblyscirtes fimbriata,213338,Hesperiidae
320911,2010-08-28,9531,33.688924,-111.529083,Maricopa,Asterocampa leilia,148793,Nymphalidae
350194,2013-07-26,10285,31.739514,-110.886851,Pima,Chlosyne lacinia,68240,Nymphalidae
350509,2013-07-26,10285,31.539026,-110.755477,Santa Cruz,Hylephila phyleus,50340,Hesperiidae
350510,2013-07-26,10285,31.539026,-110.755477,Santa Cruz,Cogia hippalus,142636,Hesperiidae
350511,2013-07-26,10285,31.539026,-110.755477,Santa Cruz,Battus philenor,49972,Papilionidae
351394,2013-07-27,10285,32.278549,-111.022495,Pima,Danaus gilippus,51743,Nymphalidae
353592,2013-07-26,10285,31.517271,-110.388787,Cochise,Staphylus ceos,132077,Hesperiidae
353594,2013-07-26,10285,31.517271,-110.388787,Cochise,Autochton cellus,127928,Hesperiidae
353602,2013-07-26,10285,31.517271,-110.388787,Cochise,Amblyscirtes cassus,213334,Hesperiidae
364111,2007-06-26,9531,34.916034,-111.731215,Coconino,Adelpha eulalia,67559,Nymphalidae
369853,2010-09-25,9531,31.7612318394,-110.8447551727,Pima,Chlosyne lacinia,68240,Nymphalidae
377951,2013-08-25,9706,32.6513,-109.8131,Graham,Celastrina echo,52484,Lycaenidae
377956,2013-08-25,9706,32.6513,-109.8131,Graham,Vanessa cardui,48548,Nymphalidae
379345,2013-08-26,9706,31.448548,-110.400985,Cochise,Cyllopsis pyracmon,217999,Nymphalidae
380089,2005-09-12,14422,31.428775,-111.190712,Santa Cruz,Papilio pallas,509629,Papilionidae
380575,2013-08-27,9706,32.3516,-110.2433,Cochise,Callophrys gryneus,84239,Lycaenidae
381315,2013-08-27,9706,32.351673,-110.241755,Cochise,Texola perse,520375,Nymphalidae
381317,2013-08-27,9706,32.351564,-110.242613,Cochise,Calephelis nemesis,129363,Riodinidae
381337,2013-08-27,9706,31.7877,-110.6359,Pima,Ministrymon leda,225163,Lycaenidae
381338,2013-08-27,9706,31.7877,-110.6359,Pima,Apodemia palmerii,214020,Riodinidae
381340,2013-08-27,9706,31.7877,-110.6359,Pima,Abaeis nicippe,81727,Pieridae
381379,2013-08-28,9706,31.4255,-111.1942,Santa Cruz,Agraulis vanillae,49150,Nymphalidae
381383,2013-08-28,9706,31.4255,-111.1942,Santa Cruz,Calephelis arizonensis,182712,Riodinidae
381387,2013-08-28,9706,31.4255,-111.1942,Santa Cruz,Microtia elva,132867,Nymphalidae
381399,2013-08-28,9706,31.4255,-110.1942,Cochise,Dymasia dymas,68249,Nymphalidae
381418,2013-08-28,9706,31.4255,-111.1942,Santa Cruz,Atrytonopsis edwardsi,214595,Hesperiidae
381961,2013-08-23,21288,31.531492,-110.373974,Cochise,Adelpha eulalia,67559,Nymphalidae
383352,2013-08-29,9706,32.9086,-109.4864,Graham,Libytheana carinenta,58561,Nymphalidae
383362,2013-08-29,9706,32.9086,-109.4864,Graham,Asterocampa leilia,148793,Nymphalidae
383390,2013-08-29,9706,32.7068,-109.7759,Graham,Papilio multicaudata,68263,Papilionidae
384467,2013-08-30,9706,31.4479,-110.307,Cochise,Cyllopsis pyracmon,217999,Nymphalidae
425814,2013-10-05,9531,31.447848,-110.306972,Cochise,Adelpha eulalia,67559,Nymphalidae
425815,2013-10-05,9531,31.447848,-110.306972,Cochise,Vanessa cardui,48548,Nymphalidae
427522,2013-10-05,10326,32.731407,-114.642677,Yuma,Phoebis agarithe,67653,Pieridae
427523,2013-10-05,10326,32.731407,-114.642677,Yuma,Brephidium exilis,53843,Lycaenidae
427524,2013-10-05,10326,32.731407,-114.642677,Yuma,Strymon melinus,50931,Lycaenidae
427525,2013-10-05,10326,32.731407,-114.642677,Yuma,Brephidium exilis,53843,Lycaenidae
427526,2013-10-05,10326,32.731407,-114.642677,Yuma,Hemiargus ceraunus,69940,Lycaenidae
427527,2013-10-05,10326,32.731407,-114.642677,Yuma,Calephelis nemesis,129363,Riodinidae
427562,2013-10-05,10326,32.731407,-114.642677,Yuma,Leptotes marina,59152,Lycaenidae
486988,2012-09-16,27034,32.779193,-110.266685,Graham,Adelpha eulalia,67559,Nymphalidae
514431,2009-03-18,3773,34.792492,-111.761791,Yavapai,Anthocharis thoosa,900248,Pieridae
514432,2009-03-17,3773,34.611683,-111.842236,Yavapai,Emesis zela,193851,Riodinidae
516219,2004-11-02,3773,34.929879,-111.738799,Coconino,Adelpha eulalia,67559,Nymphalidae
531480,2012-07-14,30601,31.342971,-109.073338,Cochise,Amblyscirtes eos,213336,Hesperiidae
531481,2012-07-14,30601,31.342971,-109.073338,Cochise,Apodemia palmerii,214020,Riodinidae
531482,2012-07-14,30601,31.342971,-109.073338,Cochise,Asterocampa leilia,148793,Nymphalidae
542401,2014-02-21,31092,32.578417,-110.849411,Pinal,Battus philenor,49972,Papilionidae
554468,2010-08-14,27743,31.336194,-109.293934,Cochise,Chlosyne lacinia,68240,Nymphalidae
584706,2013-03-01,32885,32.221743,-110.926479,Pima,Vanessa cardui,48548,Nymphalidae
607584,2013-03-28,19435,31.8625,-109.19,Cochise,Zerene cesonia,129362,Pieridae
607592,2013-03-28,19435,31.8525,-109.194,Cochise,Phyciodes mylitta arizonensis,59174,Nymphalidae
608266,2014-02-17,3785,32.341482,-110.683562,Pima,Chlosyne lacinia,68240,Nymphalidae
614596,2013-03-28,19435,31.857388,-109.181906,Cochise,Pontia sisymbrii,59118,Pieridae
614599,2013-03-28,19435,31.8518333333,-109.1955,Cochise,Polygonia satyrus,56644,Nymphalidae
618674,2014-04-05,27743,31.404779,-111.086652,Santa Cruz,Dymasia dymas chara,68248,Nymphalidae
618675,2014-04-05,27743,31.404779,-111.086652,Santa Cruz,Battus philenor,49972,Papilionidae
618676,2014-04-05,27743,31.404779,-111.086652,Santa Cruz,Pontia protodice,59119,Pieridae
618677,2014-04-05,27743,31.404779,-111.086652,Santa Cruz,Pontia protodice,59119,Pieridae
619184,2014-04-05,10285,31.404521,-111.086025,Santa Cruz,Danaus gilippus,51743,Nymphalidae
619250,2014-04-05,10285,32.834634,-112.180517,Pinal,Nathalis iole,51773,Pieridae
620783,2014-04-05,27743,31.471425,-110.988007,Santa Cruz,Pontia protodice,59119,Pieridae
620784,2014-04-05,27743,31.471425,-110.988007,Santa Cruz,Brephidium exilis,53843,Lycaenidae
621632,2014-04-06,27743,31.436865,-110.302734,Cochise,Erynnis funeralis,59188,Hesperiidae
623983,2014-04-06,10285,31.430875,-110.287285,Cochise,Erynnis funeralis,59188,Hesperiidae
625162,2014-04-13,32086,33.458443,-111.945152,Maricopa,Junonia coenia,48505,Nymphalidae
625316,2014-04-06,27743,31.505971,-110.396032,Cochise,Emesis zela,193851,Riodinidae
625317,2014-04-06,27743,31.505971,-110.396032,Cochise,Erora quaderna,219488,Lycaenidae
625319,2014-04-06,27743,31.505971,-110.396032,Cochise,Erynnis funeralis,59188,Hesperiidae
625320,2014-04-06,27743,31.505971,-110.396032,Cochise,Emesis zela,193851,Riodinidae
625906,2014-04-05,10285,31.404521,-111.086025,Santa Cruz,Dymasia dymas,68249,Nymphalidae
625907,2014-04-05,10285,31.404521,-111.086025,Santa Cruz,Pontia protodice,59119,Pieridae
627325,2014-04-05,10285,31.404521,-111.086025,Santa Cruz,Battus philenor,49972,Papilionidae
628527,2014-04-07,10285,32.039294,-111.496174,Pima,Dymasia dymas,68249,Nymphalidae
628528,2014-04-07,10285,32.039294,-111.496174,Pima,Pontia protodice,59119,Pieridae
628529,2014-04-07,10285,32.039294,-111.496174,Pima,Staphylus ceos,132077,Hesperiidae
628595,2014-04-05,10285,31.46782,-110.991697,Santa Cruz,Brephidium exilis,53843,Lycaenidae
628648,2014-04-06,10285,31.537103,-110.378098,Cochise,Erora quaderna,219488,Lycaenidae
628650,2014-04-06,10285,31.537103,-110.378098,Cochise,Erynnis funeralis,59188,Hesperiidae
628651,2014-04-06,10285,31.537103,-110.378098,Cochise,Erora quaderna,219488,Lycaenidae
628652,2014-04-06,10285,31.537103,-110.378098,Cochise,Emesis zela,193851,Riodinidae
630156,2014-04-07,10285,32.135306,-112.093799,Pima,Abaeis nicippe,81727,Pieridae
631316,2014-04-07,27743,32.054645,-111.408577,Pima,Dymasia dymas,68249,Nymphalidae
631335,2014-04-07,27743,32.054645,-111.408577,Pima,Pontia protodice,59119,Pieridae
639310,2014-04-07,10285,32.278889,-111.022049,Pima,Brephidium exilis,53843,Lycaenidae
640932,2014-04-05,10285,31.903816,-110.988613,Pima,Nathalis iole,51773,Pieridae
640967,2014-04-07,10285,32.278889,-111.022049,Pima,Brephidium exilis,53843,Lycaenidae
643460,2014-04-05,27743,32.84426,-112.279072,Maricopa,Nathalis iole,51773,Pieridae
648470,2014-04-05,10285,31.404521,-111.086025,Santa Cruz,Icaricia lupini,117360,Lycaenidae
704092,2014-05-28,20147,33.458443,-111.945152,Maricopa,Danaus gilippus,51743,Nymphalidae
718289,2014-05-26,873,31.592321,-109.240617,Cochise,Erynnis juvenalis clitus,312247,Hesperiidae
734587,2013-09-17,41307,36.098577,-112.094219,Coconino,Chlosyne acastus,68278,Nymphalidae
735667,2013-09-17,41307,36.11747,-112.085875,Coconino,Battus philenor,49972,Papilionidae
735668,2013-09-17,41307,36.11747,-112.085875,Coconino,Battus philenor,49972,Papilionidae
735669,2013-09-17,41307,36.11747,-112.085875,Coconino,Battus philenor,49972,Papilionidae
751430,2014-06-23,42881,32.001726,-109.31017,Cochise,Battus philenor,49972,Papilionidae
762642,2014-06-28,10285,32.729112,-114.60783,Yuma,Hemiargus ceraunus,69940,Lycaenidae
762643,2014-06-28,10285,32.729112,-114.60783,Yuma,Brephidium exilis,53843,Lycaenidae
763216,2014-06-28,27743,32.728447,-114.597015,Yuma,Hemiargus ceraunus,69940,Lycaenidae
773628,2014-06-25,5813,34.86974,-111.76099,Coconino,Strymon melinus,50931,Lycaenidae
820165,2014-08-06,11646,32.00986945,-109.3806383333,Cochise,Danaus gilippus,51743,Nymphalidae
829297,2014-08-10,3494,32.41882,-110.7106083333,Pima,Eurema mexicana,122374,Pieridae
829901,2014-08-11,3494,33.8454283333,-110.966125,Gila,Limenitis arthemis,60607,Nymphalidae
836281,2014-08-12,3494,32.4274,-110.7563033333,Pima,Celastrina echo,52484,Lycaenidae
840292,2014-08-20,9370,32.12689,-110.936426,Pima,Danaus gilippus,51743,Nymphalidae
846724,2014-08-24,18446,31.709345,-110.87587,Santa Cruz,Cyllopsis pyracmon,217999,Nymphalidae
846733,2014-08-24,18446,31.708329,-110.875992,Santa Cruz,Apyrrothrix araxes,129365,Hesperiidae
847004,2014-08-24,18446,31.709345,-110.87587,Santa Cruz,Limenitis arthemis,60607,Nymphalidae
847005,2014-08-24,18446,31.707747,-110.875815,Santa Cruz,Adelpha eulalia,67559,Nymphalidae
847016,2014-08-24,18446,31.706853,-110.876158,Santa Cruz,Celastrina echo,52484,Lycaenidae
847728,2014-08-25,18446,32.480866,-111.089994,Pima,Asterocampa leilia,148793,Nymphalidae
847768,2014-08-25,18446,32.480866,-111.089994,Pima,Libytheana carinenta,58561,Nymphalidae
847772,2014-08-25,18446,32.479726,-111.088696,Pima,Hemiargus ceraunus,69940,Lycaenidae
851474,2014-08-27,18446,32.477703,-111.087489,Pima,Ministrymon leda,225163,Lycaenidae
856557,2014-08-28,17909,32.077914,-110.45356,Pima,Hemiargus ceraunus,69940,Lycaenidae
856571,2014-08-29,17909,32.020252,-110.6481,Pima,Nymphalis antiopa,56832,Nymphalidae
856572,2014-08-29,17909,32.020252,-110.6481,Pima,Limenitis archippus,58586,Nymphalidae
856584,2014-08-22,17909,31.72162,-110.186762,Cochise,Pontia protodice,59119,Pieridae
857871,2014-08-10,3283,31.725833,-110.880278,Santa Cruz,Dymasia dymas,68249,Nymphalidae
857890,2014-08-11,3283,31.449084,-110.306682,Cochise,Eurema mexicana,122374,Pieridae
857893,2014-08-11,3283,31.449084,-110.306682,Cochise,Adelpha eulalia,67559,Nymphalidae
857895,2014-08-11,3283,31.449084,-110.306682,Cochise,Piruna aea,228154,Hesperiidae
857905,2014-08-11,3283,31.449084,-110.306682,Cochise,Celotes nessus,174535,Hesperiidae
859036,2014-08-11,3283,31.424814,-110.261277,Cochise,Leptotes marina,59152,Lycaenidae
859038,2014-08-11,3283,31.424814,-110.261277,Cochise,Autochton cellus,127928,Hesperiidae
864028,2014-08-13,3283,31.473431,-110.299525,Cochise,Abaeis nicippe,81727,Pieridae
865660,2014-08-22,27743,31.725833,-110.880278,Santa Cruz,Dymasia dymas,68249,Nymphalidae
865661,2014-08-22,27743,31.725833,-110.880278,Santa Cruz,Cyllopsis pyracmon,217999,Nymphalidae
865976,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Limenitis archippus,58586,Nymphalidae
865977,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Danaus gilippus,51743,Nymphalidae
865978,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Phoebis sennae,48550,Pieridae
865979,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Pyrisitia proterpia,144187,Pieridae
865980,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Abaeis nicippe,81727,Pieridae
865981,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Zerene cesonia,129362,Pieridae
865982,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Pyrisitia proterpia,144187,Pieridae
865983,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Pontia protodice,59119,Pieridae
865984,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Battus philenor,49972,Papilionidae
865986,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Pholisora catullus,58479,Hesperiidae
865987,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Pholisora catullus,58479,Hesperiidae
865988,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Pholisora catullus,58479,Hesperiidae
865989,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Staphylus ceos,132077,Hesperiidae
865990,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Staphylus ceos,132077,Hesperiidae
865991,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Anthanassa texana,132339,Nymphalidae
865992,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Anthanassa texana,132339,Nymphalidae
865993,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Brephidium exilis,53843,Lycaenidae
865994,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Leptotes marina,59152,Lycaenidae
865995,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Leptotes marina,59152,Lycaenidae
865996,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Libytheana carinenta,58561,Nymphalidae
865997,2014-08-23,27743,31.562099,-111.043225,Santa Cruz,Libytheana carinenta,58561,Nymphalidae
867434,2014-08-14,3283,31.506602,-110.803299,Santa Cruz,Anthanassa texana,132339,Nymphalidae
867441,2014-08-14,3283,31.526445,-110.774674,Santa Cruz,Staphylus ceos,132077,Hesperiidae
869268,2014-08-23,27743,31.402513,-111.087399,Santa Cruz,Calephelis arizonensis,182712,Riodinidae
869269,2014-08-23,27743,31.402513,-111.087399,Santa Cruz,Hemiargus ceraunus,69940,Lycaenidae
870326,2014-08-23,27743,31.392366,-111.130893,Santa Cruz,Phoebis sennae,48550,Pieridae
870327,2014-08-23,27743,31.392366,-111.130893,Santa Cruz,Pontia protodice,59119,Pieridae
870359,2014-09-05,17909,31.472105,-110.356791,Cochise,Cyllopsis pyracmon,217999,Nymphalidae
870366,2014-09-05,17909,31.472654,-110.353186,Cochise,Adelpha eulalia,67559,Nymphalidae
870368,2014-09-05,17909,31.472552,-110.352808,Cochise,Chlosyne lacinia,68240,Nymphalidae
870372,2014-09-05,17909,31.472552,-110.352808,Cochise,Erynnis tristis,59189,Hesperiidae
872834,2014-09-12,11646,32.0099027833,-109.3807666667,Cochise,Chlosyne lacinia,68240,Nymphalidae
878099,2014-08-23,10285,31.429,-111.1906,Santa Cruz,Leptotes marina,59152,Lycaenidae
878100,2014-08-23,10285,31.429,-111.1906,Santa Cruz,Echinargus isola,118914,Lycaenidae
878102,2014-08-23,10285,31.429,-111.1906,Santa Cruz,Pontia protodice,59119,Pieridae
878104,2014-08-23,10285,31.429,-111.1906,Santa Cruz,Phoebis sennae,48550,Pieridae
878138,2014-08-23,10285,31.404521,-111.086025,Santa Cruz,Calephelis arizonensis,182712,Riodinidae
878139,2014-08-23,10285,31.404521,-111.086025,Santa Cruz,Hemiargus ceraunus,69940,Lycaenidae
878147,2014-08-23,10285,31.404521,-111.086025,Santa Cruz,Battus philenor,49972,Papilionidae
878643,2014-08-22,10285,31.712749,-110.873183,Santa Cruz,Cyllopsis pyracmon,217999,Nymphalidae
879282,2014-08-23,10285,31.562122,-111.046876,Santa Cruz,Zerene cesonia,129362,Pieridae
879283,2014-08-23,10285,31.562122,-111.046876,Santa Cruz,Dymasia dymas,68249,Nymphalidae
879284,2014-08-23,10285,31.562122,-111.046876,Santa Cruz,Abaeis nicippe,81727,Pieridae
879285,2014-08-23,10285,31.562122,-111.046876,Santa Cruz,Staphylus ceos,132077,Hesperiidae
879286,2014-08-23,10285,31.562122,-111.046876,Santa Cruz,Hemiargus ceraunus,69940,Lycaenidae
879287,2014-08-23,10285,31.562122,-111.046876,Santa Cruz,Battus philenor,49972,Papilionidae
879288,2014-08-23,10285,31.562122,-111.046876,Santa Cruz,Danaus gilippus,51743,Nymphalidae
879289,2014-08-23,10285,31.562122,-111.046876,Santa Cruz,Agraulis vanillae,49150,Nymphalidae
879290,2014-08-23,10285,31.562122,-111.046876,Santa Cruz,Anthanassa texana,132339,Nymphalidae
